"","IDname","Duration","RMS_m","Chdiff_m","Cent_m","Flat_m","Shannon_m","RMS_sd","Chdiff_sd","Cent_sd","Flat_sd","Shannon_sd","RMS_k","Chdiff_k","Cent_k","Flat_k","Shannon_k","Brightness_m","Zerocross_m","Rolloff_m","Spectspread_m","Spectentropy_m","Brightness_sd","Zerocross_sd","Rolloff_sd","Spectspread_sd","Spectentropy_sd","Brightness_k","Zerocross_k","Rolloff_k","Spectspread_k","Spectentropy_k","MIR8","MIR3","MIR7","MIR24","MIR4","MIR5"
"131","131-Fault Trace.mp3",466.102857142857,0.0103128100151143,-0.000285579961331849,1689.96877091272,0.059345926311606,0.661859728082979,0.00338560194520454,0.00332266499431369,587.187402712158,0.0553270651940007,0.0441182646431474,-1.60627386770744e-06,-1.6048662530063e-06,0.00411067055251331,3.03493243566257e-05,-1.71485257601677e-05,0.241380435123002,938.7343412527,2619.1109942257,2644.2230525054,0.678715910828294,0.095201870299833,254.543123618702,1476.91045522357,652.967919030881,0.0389380497825409,-1.04476276227592e-05,0.00430313221229362,-0.0482037010504131,-0.0382824757014438,-1.68851782619108e-05,3,1,2,1,3,4
"132","132-Finland As Experienced By The Sea.mp3",494.210612244898,0.0316911628954431,-0.00128995510111162,2532.9569881136,0.0574369784918802,0.803115031175456,0.0189294224677894,0.00714715997528542,1336.8039247755,0.0496960175826512,0.0809273200673125,-3.7638650127975e-05,-3.06975432276381e-06,2.12856245135692,6.97911853566732e-05,0.000162785042549031,0.442974950601452,1308.02489626556,4912.76594929461,2681.49364945332,0.810031799174274,0.219426822605244,913.745481627512,2618.3390919014,915.556621112225,0.0771697907394749,0.000357615388964691,1.08232891667598,4.71560563952188,1.84013491060904,0.000156667119956405,4,3,3,23,1,3
"133","133- First Wave- A sonification of deaths from Coronavirus in the UK over 154 days, from 2nd March to 2nd August 2020.mp3",190.824489795918,0.0112306977573172,-8.590684787497e-05,1924.1388742543,0.0812803314375932,0.772130648086063,0.0124077956673174,0.000208347115818457,872.875279156958,0.0680164390955864,0.0654295520919343,3.43839796029608e-05,8.39954940540235e-07,-4.31212001671697,-0.00022356409388924,-0.000315633365297397,0.34859743216573,1023.63202247191,3581.68315185393,2322.87078969101,0.784558101207865,0.166064202368166,444.851868983227,2193.76122940809,1057.4024647901,0.0602846910529388,-0.000804892745480817,-2.03378885341128,-11.2699066858388,-4.33600068374956,-0.000312268279555721,5,3,4,4,3,4
"134","134-Flatline.mp3",212.088163265306,0.00609995717824186,-0.00114231103260906,2028.13747327405,0.0851899143867326,0.777785361064395,0.00499783678157445,0.00206236850975405,1212.18036566634,0.110422295976833,0.0446624540207637,2.27751353001116e-05,-6.11778731045764e-06,-3.35222970262917,0.00014517674461599,-0.000117519748221916,0.408995643330918,501.009661835749,3946.75266415459,2394.3904213285,0.784734037091787,0.094485161480436,249.555701863478,1118.79988284696,424.539389798343,0.0340058722283829,-0.000601396797915654,-0.0728370900170849,-7.30602251541507,-2.96584440431058,-0.000179854871442735,2,3,7,3,3,4
"135","135-Floodtide.mp3",130.873469387755,0.0124727217837829,0,1432.36951144233,0.0725320865096621,0.698768447184491,0.00541962993277532,0,296.589552618556,0.0366798044265983,0.0403552238713542,-4.08047721192839e-06,0,1.03335240207538,0.000136017083141888,6.90786304997647e-05,0.259816364329502,623.540229885057,2468.00621417625,2078.98666896552,0.712075843218391,0.0677612210538792,160.072781854743,797.532500887974,355.505244419199,0.0373563511785179,0.000163924257291055,0.3852113579147,3.34724750410027,1.30038464332719,8.09943612185393e-05,3,1,2,12,2,4
"136","136-FMS Symphony.mp3",401.763265306122,0.0216670389106091,-0.0149784381166234,3485.0976956047,0.0915637051312632,0.795920219648117,0.00447050926108089,0.0115262188594249,1146.07638365904,0.0323366131727265,0.0668014837994298,1.03870377810992e-05,-3.50140646527203e-05,-0.731469482119236,-3.21701413470511e-05,-5.43309896265613e-05,0.433383705220299,796.993773349938,8098.88104911955,4131.90400768369,0.795942616655044,0.165039981729395,524.340955502277,2848.4388389523,545.045802429349,0.0653010008738373,-0.000226525878468301,-1.79055606740662,-1.24568656867181,0.0614257885568977,-8.56804743410891e-05,1,2,6,7,1,1
"137","137-Fractions of a Second - An Olympic Musical.mp3",28.4212244897959,0.019942289604771,0,1817.51588516823,0.0748847593259045,0.681358099818047,0.0128769692000575,0,541.663879834957,0.0681581082671778,0.0857854779080815,1.10417876344261e-05,0,0.746452510495987,-0.000161403853303717,-0.000985745575711617,0.260199380789474,328.263157894737,2295.44653947368,2581.17107105263,0.720212188157895,0.0156843580437904,257.86668294594,241.932389873273,182.302671322916,0.0292893093309891,-0.000180898231206918,3.0060181639129,-3.20684596783018,-1.94649131195972,-0.000157906531349167,3,1,2,12,2,4
"138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","139-From Hipparchus to Hipparcos A Sonification of Stellar Catalogues.mp3",110.027755102041,0.0705665301734071,-0.0044789632195774,514.393484497319,0.00425843446087803,0.53154152683828,0.0158916590813333,0.0197790049057056,269.034540565954,0.0210159333786757,0.060608679934511,-7.49396112283173e-05,3.37612724401664e-05,0.726928448747871,6.13997877140575e-05,0.000360895838916422,0.0477085109589041,273.073059360731,683.931157031963,1348.28641643836,0.562179539406393,0.0340621616893879,134.2308505648,273.447542115944,350.354394470631,0.0511475939183563,-6.82291167047883e-05,1.31832863002273,-1.10325544390302,-1.84291570369143,0.000276066234978921,7,1,5,14,2,5
"140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","141-Gaia Mission Holiday Song.mp3",68.6497959183673,0.0557762463945446,3.41653377663662e-08,3615.14825473832,0.106071105942653,0.793812011243302,0.00439316982051799,1.87592994749886e-07,248.980839148014,0.0179519843213764,0.01087137198345,3.35386194278853e-06,0,-0.260314895557643,-9.04134955521758e-06,4.24315428145345e-05,0.489218423459854,1079.53284671533,8746.12500321168,4248.56321635037,0.805451200182482,0.037260579271364,214.807884450231,528.826434266782,102.757210320059,0.00944398302127024,-7.56817439561677e-05,0.315516082662831,0.133905416814463,0.160440944144712,3.86688271603773e-05,1,2,6,6,1,1
"142","142-Galaxy Player.mp3",50.5469387755102,0.00579719702114566,0,2008.01379107158,0.193152078552711,0.536104893858446,0.00829227473289495,0,1169.11612005989,0.175737654456996,0.114752854802462,1.07485145587264e-05,0,-11.7934154824903,-0.00148984921097095,-0.00127903834832773,0.197743583961039,782.545454545455,1996.4005887013,2710.99557662338,0.560158863636364,0.145291774327971,394.615387216149,1381.51420930169,888.722799792913,0.0857856229804706,-0.00280268469551501,4.28694989221305,-19.8810838516746,-10.7281870103581,-0.00140426426284242,3,1,2,2,3,4
"143","143-Geo Magnetic Storm.mp3",180.062040816327,0.0509583493567302,-0.00301324684123402,1567.04707488635,0.015276618700391,0.737175062166799,0.0206246875162133,0.00638825277393432,739.338975570428,0.00973964050269153,0.0653594667641309,-2.72289643547578e-05,-8.92908330871064e-06,0.00875486472825601,3.3957558917504e-06,-7.44992378143967e-05,0.230088623838889,410.794444444444,2829.52644291667,2433.01923527778,0.753390134888889,0.123287251023711,232.656014620225,1995.7896975803,691.519717277867,0.05502026119883,-4.37946442956092e-05,0.137827773876856,-0.0705586636235187,-0.0370665339367318,-5.95700163118545e-05,5,1,4,2,3,4
"144","144-Geolocation.mp3",44.4081632653061,0.0124268485844838,-0.0126344577110842,2088.90062989507,0.117016965303331,0.759091547863706,0.00431825920274502,0.00805991365571856,962.320038078356,0.0370329784051176,0.0620331144124447,3.49306865654601e-05,-8.99098938567227e-05,9.25158099882998,0.000443104525507126,0.000763241666862043,0.301751152096203,109.759493670886,4791.49544655696,3497.3945278481,0.77022439021519,0.127517859207991,133.869264122365,3035.44833177457,909.074532805748,0.0620238518648215,0.00169689400220545,0.859976468679,34.9805456645083,8.95636731596883,0.000888445207278483,4,3,3,5,1,3
"145","145-Giant Leaps - Apollo program sonification.mp3",158.850612244898,0.0175652931027983,0.000381420923900641,1819.62051110486,0.0671521654262982,0.751627971899931,0.00687617471619942,0.00440946059715961,1461.06003009954,0.0778917623281258,0.0517050497712119,1.20922356991923e-05,-1.52191349890901e-05,2.03335421849924,8.9628109975538e-05,0.000147545119784515,0.265468054433444,697.013245033113,2861.40262019205,2309.94881062914,0.756168570798013,0.113600141499871,470.98757468223,1668.72972068984,588.107972467213,0.0367629835074861,-0.000135652021809908,-0.285343161056989,-9.31571550672283,-3.19695725988232,3.40164339505216e-05,5,3,4,4,3,4
"146","146-Hard Data.mp3",128.705306122449,0.0504759723426637,0.0113306456165607,1802.72057672872,0.0582705878945503,0.717865963808421,0.0388175203017058,0.0151157652260114,392.585213681818,0.0612165760495661,0.0482139160612552,-3.02322855827913e-05,-1.89522295703658e-05,0.225198544524269,0.000164039824374087,0.000185038250662421,0.389860847017544,816.109649122807,3075.28730745614,2088.79747368421,0.728497868859649,0.0976738133364518,246.907839721982,629.239395103111,285.648784888055,0.0457899227883718,0.000138139865573462,-0.620182255939947,-1.10383982779795,-1.92761635296762,0.000209334589141997,2,1,7,12,3,4
"147","147-Hear Climate Data Turned into Music-SVC-05.mp3",93.2571428571429,0.0207134987280779,2.75801715590685e-09,980.19520064667,0.0383893426435837,0.634543797157654,0.015991182589429,4.43451482826549e-08,265.375754429594,0.0274039678725337,0.0711129070346132,6.89876900018067e-05,6.02074350342373e-12,2.66103693962984,7.85802247514693e-05,0.000619417113624474,0.142507321340541,545.540540540541,1468.89909108108,1723.94357783784,0.653242948702703,0.0688715363742817,155.403890786059,529.168431714371,254.0890994058,0.0651136757532307,0.00064839461324438,1.10868048974641,4.7158927095637,0.567963928016375,0.000574646004510822,7,1,5,11,2,5
"148","148-Hear the Blind Spot.mp3",8.6465306122449,0.0226105668251252,3.77942013051263e-07,2149.7469087627,0.0888875235025329,0.710638251223192,0.0140850349350607,1.46370147504363e-06,828.317484877105,0.0744204321935064,0.0631497621895495,0.00156682119280676,2.27286812449826e-09,-3.98784691247071,-0.00542594096894616,-0.00942744897394696,0.4341157780625,1032.5625,3634.737396875,2632.31914,0.7241960295,0.223082902453476,513.830577622625,2528.41238982587,904.435500565808,0.0601740484152774,0.0267876559161765,99.8985294117647,-170.88021675,-60.965420382353,-0.00847622486764706,5,3,4,4,3,3
"149","149-Hearing Eugenics.mp3",172.512653061224,0.0751831355567429,0.00093690763898018,552.28104632679,0.0289270002926963,0.556855728691685,0.0308698191329382,0.00826211002152547,919.556369464253,0.0944769902052332,0.0858806945648412,-0.000162367144076422,-1.9092661232157e-06,4.18708347092022,0.00048002002091271,0.000386154382674421,0.0298522273518987,119.566455696203,597.15456443038,1290.2439331962,0.568583010759494,0.0164846483744885,51.1761850749604,285.019456637881,357.946451920473,0.0453974360539856,1.1815448676562e-05,0.08174682403409,0.25197726911997,0.376987329779447,7.30487698453896e-05,7,1,5,14,2,5
"150","150-Heartbeat Stars.mp3",50.050612244898,0.0304646387391423,4.98442518601632e-07,219.107940932651,0.00556023134168792,0.509299712371613,0.00864624900186836,4.37786701438007e-06,61.0928142002981,0.0034672184303733,0.0638223459426632,0.000139190205532472,-5.27499996249393e-10,-0.119818958004787,-5.94924454531621e-05,-0.00153191074610148,0.018292217738,182.1,308.570801,1275.3025012,0.5439332596,0.0172937561142055,61.0043051966437,94.0359475009658,642.744600117751,0.0538590750181304,9.75652671515153e-05,0.703858385838585,-2.15308074160416,3.53078489876988,-0.00128823496285629,7,1,5,14,2,5
"151","151-Hidden Climate Indices.mp3",112.065306122449,0.0181976864299199,-0.00707515115581236,1747.87424240456,0.107181854492721,0.615756113047455,0.00783839036321865,0.00636185087270473,959.933512131797,0.0654902730678332,0.0720450064573765,8.11046072152067e-08,9.80688798588248e-06,-0.191502937747921,-2.37919345374808e-05,-6.45078204761678e-05,0.203810399054795,281.913242009132,3265.05795926941,2963.10163652968,0.61760131347032,0.0826699004398728,129.90033850268,2320.57983242439,686.166263891371,0.0548060086057265,-0.000102798101296743,-0.0076901984530485,-4.89907920741028,-0.595736092177267,-8.74079425548689e-05,5,3,4,19,3,4
"152","152-Higgs Boson Sonification.mp3",42.1355102040816,0.0334803581442101,0.00658082903736801,2533.21693108505,0.0901056176371026,0.668092024192061,0.0159023874092072,0.00658434206309353,2733.68070341665,0.16169227820054,0.141721615443587,-6.65490652941835e-05,-2.28930816413448e-07,95.5873514453419,0.00423477889237858,0.0036053272016466,0.24388377171375,678.4,4703.1039054125,2917.0166829625,0.6777635252125,0.234305413711086,585.250430006493,5541.14409323409,1843.25528519631,0.124361406684412,0.00688486354320031,8.58591186122832,164.916000339246,61.3878386575247,0.00264024652265588,4,3,4,13,1,3
"153","153-Highcharts Sonification Studio.mp3",10.370612244898,0.0241841853567038,0.00116713604694066,1734.09962394475,0.0521498505290158,0.707222148252551,0.0108588883269102,0.0238458213537611,1962.03646228764,0.178358071001277,0.0577327404471996,-0.000681762648004248,-0.00376094114580805,54.8013365262447,3.68330926229153e-05,0.00186522425265616,0.328293155882353,632.529411764706,2239.92812352941,1278.63209352941,0.716605022941176,0.164091918629281,368.060986394758,423.686240402341,368.6816601799,0.0355633799786579,0.00546387401960784,55.0539215686274,-18.7096090686275,-15.7766640196078,7.2694828431365e-05,8,1,2,21,2,5
"154","154-HKO_hot_temp_rain_sea_1884-2021_20220225-SVC-02.mp3",299.755102040816,0.0223983933345019,1.56538101453418e-10,2466.07621144067,0.0638252415048329,0.780306556821224,0.0100865077630103,3.54153654095279e-09,1614.71119214861,0.0871711365383732,0.0903371706030066,4.24761741225783e-06,-2.3496351402391e-13,-0.472471178313315,6.33449433097158e-06,-5.80916623659763e-05,0.447040302725586,1152.97113752122,4542.7564018472,2477.58907491171,0.789257168558574,0.243292491429775,1001.05951907475,2696.61946584271,899.294965621583,0.0823260272075143,-0.000151614587098329,-0.847036389301771,-0.647614579161135,0.228083343849801,-5.85420929711024e-05,4,3,3,23,3,3
"155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","157-Hydrological Principal Component Analysis.mp3",106.370612244898,0.0173303971116481,-0.00156185554668479,3040.80822094846,0.121729245371952,0.778666872544111,0.00822556218659589,0.0020680141961069,1297.85825526056,0.119893185356885,0.0612685121906108,-2.77094408628422e-05,1.00486302207203e-06,5.16005451889267,0.000855010214553343,0.000200653507917753,0.375529709666837,764.540816326531,7166.52603137755,3821.94799188776,0.784243251061225,0.111618789451891,453.795450777106,2504.97252824492,661.929176721577,0.0460539318829588,0.000129179252793233,0.0828316957396002,4.44907787905712,1.40808213794835,2.34143513025054e-05,1,3,6,9,1,1
"158","158-Hydrological Soundscapes.mp3",126.171428571429,0.015798008481772,0.000318607462213282,2885.97067295084,0.111863268566953,0.765083433160173,0.00651082046080126,0.00175223597834472,1474.19998070869,0.0631505805432731,0.113198117693238,4.20840827740015e-05,3.79808340576209e-06,12.9264321714215,0.000462332669072489,0.00120277750124447,0.389399289621992,709.207468879668,6597.41380685892,3597.11522622407,0.777683854875519,0.180802566149826,326.852665754236,3832.3444873909,1275.52686514797,0.107361840566139,0.00184338187447858,2.66135849250711,35.1368901353083,12.3138062156219,0.00114256047134615,1,3,6,9,1,1
"159","159-Hydrology basics the Ardèche river at Sauze.mp3",158.014693877551,0.018843995826016,0.000823990208712892,2757.03586461736,0.130020764913322,0.736453388398746,0.00910715157964894,0.00192930120348989,1078.41355430031,0.0509639002072907,0.0618028426403694,-1.20053588228448e-05,1.8233169368332e-06,2.02617894861837,0.000108912604531006,5.77474215549567e-05,0.36812483292381,461.6,7051.4062508254,3833.08868022222,0.751481210619048,0.114489687803186,223.538748261956,2571.3794831948,705.074161388168,0.0567120944927057,0.000144417338758672,0.210875633007375,4.55637911796301,1.36233547195955,5.32719538840448e-05,1,3,6,9,1,1
"160","160-If the Oceans Could Speak.mp3",205.844897959184,0.00925129623243444,0.000931158694603491,1414.1215840504,0.055618051794158,0.714298053628997,0.00442728377594434,0.00500487702959997,949.480689971518,0.0348029142887868,0.109789771945205,2.13671722933032e-05,-5.54084526886525e-06,5.43436451982919,6.76013381884025e-05,0.000785665929563572,0.261112599717762,558.995133819951,2475.27051403893,2234.6069810219,0.725396452384428,0.188885205008758,513.643964169231,1906.43159341426,497.687924687354,0.10511719701458,0.00128347576535016,3.28398006398745,11.8325095253366,2.32416134014115,0.000735263172192254,3,1,2,2,3,4
"161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","162-In Earth’s shadow Sound of BepiColombo Earth flyby.mp3",21.7077551020408,0.00854023891327164,-0.0057938964462534,560.191570397468,0.0190031209884825,0.629026765468018,0.00407365354892051,0.00525454700334779,163.857851915627,0.0079830321599578,0.0403704018791921,6.77164260376239e-05,5.65973470197323e-05,3.6523930873278,9.25857397907296e-06,0.00149466270232021,0.037032017544186,315.279069767442,942.515812790698,1253.71862139535,0.648267650232558,0.0479245704347299,118.784584052973,255.168693163033,247.475530858226,0.0347583510901687,0.000387632901379241,4.93763213530656,1.40994597251586,0.542486822712173,0.00116165213706836,7,1,5,18,2,5
"163","163-In Memoriam- COVID in New Jersey.mp3",59.0367346938775,0.00602329068243682,0.000213803388303721,1364.73771779975,0.125976774900139,0.645749732187454,0.00870601902776645,0.00225817081231724,928.205636863575,0.0875867743577349,0.0668410893563956,4.25134974513846e-05,8.59256047223081e-06,6.11921944455581,-0.000475188926501906,0.000499293328110768,0.197417472642857,652.544642857143,2101.09748758929,2407.900133125,0.660625024642857,0.161809066157508,854.59008548267,1883.51288396473,685.646166053702,0.0642112398271357,0.00172632951035723,6.03922293026275,15.7247172268539,3.00390253169097,0.00051180159189531,3,1,2,2,3,4
"164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","165-Ingenmannsland_PartA+B.mp3",91.7159183673469,0.013414770563609,0.000223994918181412,7309.37183536582,0.249876853649451,0.940745051078778,0.00826759282139079,0.00607419193628414,1342.15703539621,0.091997764118704,0.0111562095170259,-4.47300682094106e-05,1.63859936964888e-05,-2.37903518889633,-0.00013658082684506,-4.19905639451486e-05,0.868452513086705,5623,12551.8970310983,4615.72235439306,0.942960278393064,0.0360661924660699,1294.52634778759,916.365516536338,316.709639383173,0.0117873678487191,-1.21871804979345e-05,-9.38730409630514,-8.24080638712101,-1.42071688239057,-5.42629230013296e-05,6,2,1,10,4,2
"166","166-Inner Resonance.mp3",393.482448979592,0.0260622220465972,-0.00182618596392052,2207.16620579234,0.0605683632574077,0.754307460185825,0.0210825077331254,0.0122014065561368,1129.56403525076,0.0598882498812743,0.0813878344475421,-1.35229981060178e-05,-1.06295379253667e-06,-0.673793778495318,9.86797490099069e-06,-7.65220816622569e-06,0.395676705451943,939.926165803109,4491.11107143653,2703.14179598575,0.764640734507772,0.191854014688719,749.202805712502,2269.7586697914,848.655763538431,0.0760503829652994,-0.000160902658162566,-0.601647953167352,-0.546418165848314,0.0789012515587187,-3.67783539995188e-06,4,3,3,5,3,3
"167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","168-Iraq Body Count.mp3",191.216326530612,0.0742805720886261,0.00143339229506307,3703.5268789095,0.0780026039458791,0.781649563546067,0.0356420620588559,0.00113277625894902,1908.49234013239,0.0471919267832766,0.122508587117576,2.52648757255193e-05,-4.88104418480972e-06,5.53153507476652,9.51893025102016e-05,0.000559034446300242,0.411118624171429,437.891534391534,9144.56888827249,4713.32231883598,0.792442995695767,0.189375068979173,357.121406638327,4292.38638771226,1197.34054866891,0.11342292125016,0.000601381274123307,-0.491329847075457,15.5075876644062,5.15747058160584,0.000503471091892979,1,2,6,7,1,1
"169","169-Earth sound.mp3",30.7983673469388,0.0218205426551578,-0.0105723420356183,623.099046536977,0.0102093741712527,0.654747900238153,0.00241043479888591,0.00319558173766152,174.086499169792,0.00251373437942473,0.0345107458733949,-6.36805892299347e-05,3.31202275783316e-05,2.1388862648024,-4.07954269575626e-05,0.000482410475477081,0.125741259898305,201.830508474576,1072.57705881356,1224.71022881356,0.673183448983051,0.0621429574528099,56.048671134505,551.735807983098,126.239480627892,0.0339666477045093,0.000389867388369375,1.13682057276447,6.78568041963764,2.18481195791935,0.000543595732904729,7,1,5,18,2,5
"170","170-Jewel-Box Star Cluster Sonification.mp3",181.472653061224,0.0181467503230716,0.00592519536689941,2052.41522482918,0.10270273822493,0.689504622995485,0.00687849155439629,0.00972611782245294,580.944011634613,0.0520718541702514,0.0461634052071413,2.24267502394576e-05,-1.93729156895517e-05,-2.4201995018178,-0.000150873464003385,-0.000108783297013945,0.35671362425,690.019444444444,3872.34283694444,2716.4597975,0.70786025525,0.0824588486981745,241.096744667746,1131.33119406947,321.569379358255,0.040476134238429,-0.000316455875717919,-0.665989320905254,-5.51098173312809,-1.65132144133057,-0.000165771660795994,2,3,7,3,3,4
"171","171-Jingle, Pluck, and Hum Sounds from Space.mp3",64.130612244898,0.0162767906769367,-0.000372860576702532,1701.32405665466,0.0461124611603407,0.742350388457039,0.00955731332956087,0.0119248269432923,481.857201257689,0.0328364763162086,0.0367729946729167,-1.22866051931583e-05,-0.00026296972477364,-3.91304312799132,0.000149010340373324,-0.000651515489091498,0.341089328886179,981.243902439024,3379.62966707317,2271.29003577236,0.755508917154472,0.0910900148230272,307.228231003646,1043.01329448248,289.840450098265,0.0335662590029934,-0.00149330263581664,-2.93496794830455,-12.7425651021527,-3.52295213527492,-0.000677655320387973,2,3,7,1,3,4
"172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","173-Jupiter_s Moons.mp3",60.3167346938775,0.013115070358383,-0.0015912807442891,2181.58871058265,0.042103072708101,0.646090946190209,0.00622663035527956,0.0024819234538282,1105.25078902733,0.0313347408042081,0.209995179476673,9.53812620872257e-05,-1.06452790802487e-06,7.89161099185441,0.000355392511143085,0.00186929762459199,0.339397639254237,317.533898305085,5172.31416874576,3360.28075932203,0.676069903220339,0.167504293943762,703.758113095023,2891.42737112315,580.071627490438,0.177353015197181,0.000897561121310064,1.82982188964243,20.8858511005226,4.07221588786752,0.00132957934964338,4,3,3,5,1,3
"174","174-Kabbalistic Synthesizer.mp3",306.285714285714,0.0318700352325296,-0.00319316839023778,2137.71737079386,0.0403107411566412,0.620818530505246,0.0194673336268059,0.035790458707734,1344.72200119816,0.0777507176673065,0.086023988766656,-2.16989838735017e-05,1.27036822087903e-05,5.00738769677515,0.000177811190482867,0.000265291416515504,0.368877187762604,1609.19031719533,3995.73927686144,2833.90621814691,0.636481180891486,0.163734197279464,980.413618522482,2853.51296137678,950.16911400843,0.0635919725777166,0.000302133869647517,2.6576215654854,8.04287152591391,3.03291867919228,0.000149087204455736,5,3,4,23,3,3
"175","175-Kasparov vs Deep Blue.mp3",79.5951020408163,0.0247165643974766,-0.0126332917344341,1523.67077570704,0.0448319229649272,0.68259804851404,0.0144964229587171,0.0124763371102628,997.986606059602,0.0329389166311473,0.0761416331928359,0.000152431892282968,-0.000118839798198214,-3.02660844199514,-9.87471450526882e-05,-6.62098697787395e-06,0.252459290603774,729.672955974843,2936.87836259748,2175.08945903774,0.702304923855346,0.18206361517454,431.168833812619,2472.55941352834,932.276738612328,0.0722240622041102,-0.00019103219121925,0.0665318246954865,-10.0824389240865,-2.28711419825651,-8.6810186586458e-05,5,3,4,19,3,4
"176","176-Kepler Exoplanet Transits Turned Into Sound.mp3",92.6302040816327,0.0162539076603011,-0.000169392065582873,1253.34734982268,0.0262333579487945,0.648056547034268,0.00829744381664935,0.000929769262785855,422.360092938302,0.0169226324545624,0.0535284691290239,0.000121048543625563,-1.40699235909958e-06,-2.5395855357697,-1.66922725249289e-05,3.09995725587589e-05,0.275035136401163,817.476744186047,2109.12716895349,1471.5197247093,0.665625647790698,0.146453037266746,501.491779896697,727.090618388494,284.910691232315,0.0496050319758049,-0.00107472415613658,-4.44925157361747,-4.3168199805553,-0.709324057893084,-2.5481905834118e-05,3,1,2,16,2,5
"177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","178-Lake Tahoe Sonification.mp3",480.391836734694,0.0479580711785499,-0.00164257140642825,1929.90118666069,0.0516945214312825,0.758144888261687,0.0212854767929348,0.00167734835189703,985.499271855713,0.0189830186070652,0.0502165369209476,-3.13779907134398e-07,-2.47589065919346e-07,0.738581380812238,6.64036317553251e-06,8.28247779179139e-05,0.306438790022965,614.379958246347,4036.25338516806,2980.43491677453,0.769208769674322,0.114299380411646,427.609363445869,2919.93432329446,844.125793530697,0.0476092615412623,0.000158736306629207,0.350164274698461,2.40378953541981,0.164345090913158,7.80976182486125e-05,5,3,4,19,3,3
"179","179-Landwaves.mp3",53.7861224489796,0.0300373554951504,0,3469.51129218091,0.124724151087925,0.853182928332936,0.00372003140106834,0,759.101810870213,0.0355520049078431,0.0379702308669182,-1.78857012600066e-06,0,2.36111952343248,-5.23344160704559e-05,-3.66183332430389e-05,0.500205055869159,1418.30841121495,8285.27723757009,4206.06345140187,0.859708941046729,0.114819660872261,865.678144155324,1378.23575407474,197.646158159588,0.0367653149032327,0.000545615413731003,5.65571425772448,3.62480758263288,0.264509040733565,1.78767281735558e-05,1,2,6,7,1,1
"180","180-Las Vegas Shooting.mp3",27.7681632653061,0.0263086148010982,0.000389156171745155,372.161550912533,0.0128840743987992,0.552126868988664,0.00852047148357897,0.00571343195653851,21.8767816003395,0.00306787958745664,0.0139402718776905,0.000134775066204516,9.08999780624673e-05,0.0526692677366778,-2.8897650135284e-05,-0.000225380261862531,0.0304426258846154,219.538461538462,344.608893653846,1212.44596288462,0.573142317115385,0.00691083289272472,108.417034610181,39.0288519300629,343.179531558159,0.0117348454106642,-2.46467910014514e-05,-1.01701101340391,-0.0168616185008111,-0.915094303338176,-0.000223209158413725,7,1,5,14,2,5
"181","181-Lee and Jackson.mp3",259.21306122449,0.015740101061944,-3.20614349943216e-10,2539.93280219357,0.10273926804524,0.777664591120309,0.00952187895455812,8.83541888434043e-09,962.973283807748,0.0476006576932953,0.0750521282070694,5.83745413438004e-06,3.01259995071147e-12,-0.44067807182178,-3.89337206724376e-05,1.31935147664997e-05,0.407691965724314,649.558823529412,5569.05632480784,3314.96463623529,0.790887105417647,0.134617118929018,318.332763011399,2345.31506192041,639.383656159001,0.0640631870706448,-9.53235120499683e-05,-0.0940581222127412,-1.41285203369115,-0.440788893028287,-8.53354661480624e-06,4,3,3,5,1,3
